player_id,player_name,position,school,sg_ol_pass_block_grade,sg_ol_run_block_grade,sg_ol_pbe,sg_ol_pressure_allowed_rate,sg_ol_pressures_allowed,sg_ol_sacks_allowed,sg_ol_hits_allowed,sg_ol_hurries_allowed,sg_ol_versatility_count,sg_source_season,source,season,sg_qb_pass_grade,sg_qb_btt_rate,sg_qb_twp_rate,sg_qb_pressure_to_sack_rate,sg_qb_avg_depth_of_target,sg_qb_avg_time_to_throw,sg_qb_qb_rating,sg_qb_pressure_grade,sg_qb_pressure_qb_rating,sg_qb_pressure_twp_rate,sg_qb_pressure_btt_rate,sg_qb_pressure_pressure_to_sack_rate,sg_qb_blitz_grade,sg_qb_blitz_qb_rating,sg_qb_no_screen_grade,sg_qb_no_screen_btt_rate,sg_qb_no_screen_twp_rate,sg_qb_play_action_grade,sg_qb_non_play_action_grade,sg_qb_quick_qb_rating,sg_qb_quick_btt_rate,sg_qb_quick_twp_rate,sg_qb_extended_qb_rating,sg_qb_extended_btt_rate,sg_qb_extended_twp_rate,sg_wrte_route_grade,sg_wrte_yprr,sg_wrte_targets_per_route,sg_wrte_contested_catch_rate,sg_wrte_drop_rate,sg_wrte_slot_rate,sg_wrte_inline_rate,sg_wrte_wide_rate,sg_wrte_avoided_tackles,sg_wrte_man_yprr,sg_wrte_zone_yprr,sg_wrte_man_targets_percent,sg_dl_pass_rush_grade,sg_dl_pass_rush_win_rate,sg_dl_prp,sg_dl_total_pressures,sg_dl_true_pass_set_win_rate,sg_dl_true_pass_set_prp,sg_dl_true_pass_set_total_pressures,sg_front_run_def_grade,sg_front_stop_percent,sg_front_missed_tackle_rate,sg_def_coverage_grade,sg_def_run_grade,sg_def_tackle_grade,sg_def_missed_tackle_rate,sg_def_qb_rating_against,sg_def_interceptions,sg_def_pass_break_ups,sg_def_tackles,sg_def_tackles_for_loss,sg_def_total_pressures,sg_cov_grade,sg_cov_forced_incompletion_rate,sg_cov_snaps_per_target,sg_cov_snaps_per_reception,sg_cov_yards_per_snap,sg_cov_qb_rating_against,sg_cov_catch_rate,sg_cov_source_season,sg_cov_man_grade,sg_cov_man_qb_rating_against,sg_cov_man_yards_per_snap,sg_cov_zone_grade,sg_cov_zone_qb_rating_against,sg_cov_zone_yards_per_snap,sg_rb_run_grade,sg_rb_elusive_rating,sg_rb_mtf,sg_rb_yco_attempt,sg_rb_explosive_rate,sg_rb_breakaway_percent,sg_rb_targets_per_route,sg_rb_yprr,sg_rb_total_touches,sg_slot_cov_snaps,sg_slot_cov_snaps_per_target,sg_slot_cov_qb_rating_against,sg_slot_cov_yards_per_snap
156241,Antonio Williams,WR,CLEMSON,,,,,,,,,,2025,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,79.6,2.27,0.2677,46.2,1.8,93.0,0.0,6.7,8,2.64,1.98,37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156245,Toriano Pride Jr.,CB,MISSOURI,,,,,,,,,,2025,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.8,72.7,81.5,6.5,53.4,2,1,23,2,1,73.8,8.9,7.4,16.6,0.6,53.4,44.4,2025,67.6,69.7,0.9,72.1,27.4,0.5,,,,,,,,,,46,5.8,72.4,1.2
156247,Jeadyn Lukus,CB,CLEMSON,,,,,,,,,,2025,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.9,62.9,74.7,6.7,149.3,0,0,11,0,1,54.9,0.0,9.8,14.8,1.3,149.3,66.7,2025,56.7,103.3,0.7,51.6,158.3,2.3,,,,,,,,,,3,3.0,118.8,5.0
156248,Blake Miller,OT,CLEMSON,83.5,73.3,98.4,0.02647,14,2,2,10,2,2025,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156252,Adam Randall,RB,CLEMSON,,,,,,,,,,2025,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.3,61.4,32,3.13,23,26.8,0.1775,0.91,204,,,,
156253,Cade Klubnik,QB,CLEMSON,,,,,,,,,,2025,scoutinggrade_advanced_signal_2025,2025,77.4,3.8,2.2,11.6,8.4,2.71,94.8,62.6,79.1,2.5,7.6,11.6,77.8,96.5,77.0,4.7,2.7,69.9,77.8,95.8,0.0,1.4,94.2,8.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156256,Vincent Anthony Jr.,EDGE,DUKE,,,,,,,,,,2025,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.7,11.3,6.5,32,12.1,7.9,13,55.0,3.4,28.6,82.7,55.0,39.5,33.3,149.3,0,0,15,4,32,82.7,0.0,8.7,8.7,1.2,149.3,100.0,2025,78.1,0.0,0.0,63.3,106.3,0.9,,,,,,,,,,,,,
156257,Chandler Rivers,CB,DUKE,,,,,,,,,,2025,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.7,70.8,69.2,16.2,84.9,2,6,48,3,6,80.7,16.4,7.3,10.4,1.1,84.9,70.5,2025,76.3,99.1,1.2,74.5,65.7,1.0,,,,,,,,,,87,5.1,60.9,1.15
156321,Chris Bell,WR,LOUISVILLE,,,,,,,,,,2025,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,83.3,2.55,0.2944,50.0,4.0,14.7,0.0,85.3,9,3.25,2.52,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156339,Nyjalik Kelly,EDGE,UCF,,,,,,,,,,2025,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.9,14.2,7.1,26,21.3,11.3,15,72.4,9.7,8.5,68.7,72.4,62.2,14.5,34.7,1,1,36,5,26,68.7,33.3,14.0,21.0,0.3,34.7,66.7,2025,62.0,79.2,-0.1,70.0,33.3,0.7,,,,,,,,,,,,,
156341,Wesley Bissainthe,LB,MIAMI FL,,,,,,,,,,2025,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.7,4.2,6.3,2,7.7,19.2,3,64.9,10.5,17.0,65.9,64.9,61.4,16.5,65.3,1,0,53,2,4,65.9,0.0,10.4,16.0,0.5,65.3,64.7,2025,73.9,30.6,0.1,61.7,91.8,0.7,,,,,,,,,,24,6.0,77.1,0.33
156395,Omar Cooper Jr.,WR,INDIANA,,,,,,,,,,2025,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,86.0,2.55,0.248,50.0,4.2,83.3,0.8,15.7,27,1.81,3.15,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156406,Phillip Dunnam,S,UCF,,,,,,,,,,2025,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.1,60.1,62.0,16.5,60.5,3,2,47,3,0,85.1,11.1,13.6,18.4,0.6,60.5,74.1,2025,77.1,71.5,1.0,79.5,60.1,0.4,,,,,,,,,,118,8.4,57.1,0.86
156415,Louis Moore,S,INDIANA,,,,,,,,,,2025,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.5,76.4,73.5,13.0,45.1,6,5,64,2,1,83.5,14.3,14.0,23.3,0.4,45.1,60.0,2025,76.1,2.8,0.1,85.7,52.4,0.5,,,,,,,,,,64,5.3,57.3,0.61
156431,Xavier Nwankpa,S,IOWA,,,,,,,,,,2025,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.6,82.9,76.1,12.5,79.4,1,0,63,1,4,61.6,3.7,14.3,24.1,0.5,79.4,59.3,2025,61.6,93.8,0.2,60.5,47.9,0.5,,,,,,,,,,19,19.0,100.0,0.42
156441,TJ Hall,CB,IOWA,,,,,,,,,,2025,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.4,88.2,82.1,5.4,71.8,1,9,41,2,0,74.4,19.4,5.2,11.2,1.2,71.8,46.8,2025,61.1,43.8,0.6,73.9,89.3,1.6,,,,,,,,,,6,6.0,39.6,0.0
156448,Kaden Wetjen,WR,IOWA,,,,,,,,,,2025,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,61.1,1.46,0.2778,0.0,4.3,32.1,0.0,66.1,8,1.0,1.93,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156452,Jaishawn Barham,EDGE,MICHIGAN,,,,,,,,,,2025,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.6,13.1,7.5,20,20.0,12.3,15,90.4,12.8,16.7,66.5,90.4,61.6,17.1,64.6,0,2,25,5,21,66.5,20.0,6.2,10.3,0.5,64.6,60.0,2025,71.2,83.3,0.8,62.4,60.9,0.6,,,,,,,,,,,,,
156473,Emmett Johnson,RB,NEBRASKA,,,,,,,,,,2025,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.1,88.3,68,2.95,36,27.9,0.1856,1.27,297,,,,
156476,DeShon Singleton,S,NEBRASKA,,,,,,,,,,2025,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.9,74.1,81.5,9.1,35.4,2,2,56,2,6,65.9,6.9,10.0,18.1,0.4,35.4,55.2,2025,62.2,47.9,0.1,67.8,37.5,0.6,,,,,,,,,,81,5.8,4.8,0.26
156488,Caden Curry,EDGE,OHIO STATE,,,,,,,,,,2025,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.7,13.8,9.7,44,18.2,12.6,21,86.7,8.6,10.4,75.9,86.7,78.8,11.5,81.9,0,0,36,5,46,75.9,0.0,8.5,8.5,0.4,81.9,100.0,2025,69.4,95.8,0.3,73.1,85.4,0.7,,,,,,,,,,,,,
156555,Hezekiah Masses,CB,CAL,,,,,,,,,,2025,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.2,63.6,64.0,15.3,59.0,5,9,46,2,0,81.2,19.7,7.4,15.0,0.9,59.0,49.2,2025,58.4,110.6,1.1,90.0,42.8,0.9,,,,,,,,,,5,2.5,104.2,2.0
156582,Cyrus Allen,WR,CINCINNATI,,,,,,,,,,2025,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,75.2,2.42,0.2527,20.0,2.0,92.2,0.0,7.8,8,3.33,2.22,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156597,Keylan Rutledge,IOL,GA TECH,78.4,76.8,99.3,0.01364,6,0,2,4,2,2025,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156624,Dean Connors,RB,HOUSTON,,,,,,,,,,2025,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.4,54.4,33,3.25,24,34.2,0.1797,1.17,233,,,,
156660,Keyron Crawford,EDGE,AUBURN,,,,,,,,,,2025,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.8,18.3,11.0,43,27.0,17.0,30,73.9,6.1,18.2,58.5,73.9,43.0,24.4,59.0,1,0,23,5,43,58.5,0.0,9.8,10.6,0.7,59.0,91.7,2025,71.3,79.2,-0.1,61.4,53.5,0.8,,,,,,,,,,,,,
156702,JJ Johnson,S,NC STATE,,,,,,,,,,2025,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.8,59.1,41.8,24.0,144.9,0,1,12,0,1,53.8,11.1,15.9,23.8,0.7,144.9,66.7,2025,53.4,143.8,1.0,58.4,143.8,0.7,,,,,,,,,,30,7.5,135.4,1.77
156725,Aiden Fisher,LB,INDIANA,,,,,,,,,,2025,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.2,15.6,14.8,16,25.7,18.6,10,69.3,10.3,12.9,65.2,69.3,68.8,13.4,80.2,2,1,64,5,21,65.2,2.5,10.0,13.3,0.7,80.2,75.0,2025,64.7,0.0,0.0,65.8,74.4,0.6,,,,,,,,,,26,4.3,118.8,3.5
156877,Daniel King,IOL,N CAROLINA,74.3,61.7,97.7,0.03756,16,2,5,9,3,2025,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156895,Tanner Koziol,TE,HOUSTON,,,,,,,,,,2025,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,87.3,2.26,0.2919,74.1,2.6,50.9,37.0,7.6,2,1.75,3.04,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156927,Diego Pavia,QB,VANDERBILT,,,,,,,,,,2025,scoutinggrade_advanced_signal_2025,2025,90.7,7.4,2.5,13.3,9.8,2.87,116.3,61.6,76.0,3.4,6.1,13.3,90.9,133.8,90.9,8.4,2.8,75.8,91.4,130.5,7.5,0.5,98.2,7.3,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156945,Keyshaun Elliott,LB,ARIZONA ST,,,,,,,,,,2025,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.4,10.0,20.0,5,11.1,55.6,6,79.3,8.7,16.2,47.9,79.3,61.1,16.8,102.5,0,1,68,8,15,47.9,3.1,9.7,13.4,0.7,102.5,71.9,2025,44.6,89.0,1.2,56.2,105.7,0.7,,,,,,,,,,56,5.6,89.6,1.25
156970,Eli Raridon,TE,NOTRE DAME,,,,,,,,,,2025,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,70.9,2.23,0.2037,66.7,8.6,47.9,46.6,3.6,6,0.94,2.93,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156973,Aamil Wagner,OT,NOTRE DAME,79.4,61.9,98.7,0.02047,7,1,2,4,1,2025,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156979,Billy Schrauth,IOL,NOTRE DAME,82.7,73.1,99.5,0.00939,2,0,0,2,1,2025,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156985,Jadarian Price,RB,NOTRE DAME,,,,,,,,,,2025,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.9,118.6,32,3.92,24,45.0,0.0986,1.23,119,,,,
157000,Avery Smith,CB,TOLEDO,,,,,,,,,,2025,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.4,90.2,48.5,21.1,65.5,1,9,40,4,2,64.4,21.1,6.5,13.6,0.7,65.5,47.4,2025,74.8,33.6,0.1,58.5,67.5,0.8,,,,,,,,,,61,5.5,60.4,1.21
157003,Jam Miller,RB,ALABAMA,,,,,,,,,,2025,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.4,37.8,22,2.45,11,20.4,0.1586,0.75,149,,,,
157004,Kendrick Law,WR,KENTUCKY,,,,,,,,,,2025,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,73.0,1.84,0.2184,100.0,1.9,77.3,0.6,19.8,14,1.65,2.18,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157008,Ty Simpson,QB,ALABAMA,,,,,,,,,,2025,scoutinggrade_advanced_signal_2025,2025,81.4,6.0,3.0,18.3,8.6,2.95,102.5,45.7,75.0,7.0,6.3,17.7,68.5,95.6,82.4,7.1,3.5,83.7,76.8,104.7,3.2,0.5,100.8,8.2,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157010,Aaron Anderson,WR,LSU,,,,,,,,,,2025,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,72.8,2.43,0.2988,57.1,10.8,87.5,1.1,11.4,6,3.06,2.15,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157079,Daylen Everette,CB,GEORGIA,,,,,,,,,,2025,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.8,90.1,78.5,8.8,84.2,1,7,40,1,5,65.8,13.2,6.3,11.3,1.0,84.2,55.9,2025,52.2,83.0,1.3,73.8,82.3,0.9,,,,,,,,,,28,2.3,42.4,0.93
157080,Oscar Delp,TE,GEORGIA,,,,,,,,,,2025,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,60.3,1.29,0.1386,25.0,4.8,23.9,73.9,0.6,0,0.18,1.47,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157100,Dane Key,WR,NEBRASKA,,,,,,,,,,2025,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,1.34,0.1893,53.8,7.1,38.1,0.3,61.6,7,1.31,1.54,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157120,Harold Perkins Jr.,LB,LSU,,,,,,,,,,2025,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.6,6.6,9.2,12,9.7,12.9,8,69.0,5.7,15.0,51.7,69.0,53.5,21.0,73.5,3,0,39,5,19,51.7,2.8,8.9,11.1,0.9,73.5,80.6,2025,56.1,76.0,0.5,48.9,87.8,0.9,,,,,,,,,,144,6.9,64.0,1.29
157129,Davison Igbinosun,CB,OHIO STATE,,,,,,,,,,2025,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0,81.7,66.5,13.3,42.6,2,5,37,0,2,81.0,21.7,7.6,15.9,0.6,42.6,47.8,2025,80.0,18.8,0.4,70.5,81.9,0.7,,,,,,,,,,23,7.7,0.0,0.0
157197,Kage Casey,OT,BOISE ST,80.1,75.8,98.5,0.01969,10,4,1,5,2,,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157231,J.C. Davis,OT,ILLINOIS,77.4,86.7,97.3,0.04317,18,3,2,13,2,2025,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157270,Sam Roush,TE,STANFORD,,,,,,,,,,2025,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,56.6,1.39,0.2046,40.0,12.5,29.1,65.6,5.1,3,1.42,1.52,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157272,David Bailey,EDGE,TEXAS TECH,,,,,,,,,,2025,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.8,21.6,13.0,79,38.6,24.6,45,81.5,9.0,6.1,88.2,81.5,83.7,11.9,0.0,0,1,29,7,81,88.2,,,,0.0,0.0,,2025,60.8,0.0,0.0,90.5,0.0,0.0,,,,,,,,,,,,,
157276,Collin Wright,CB,STANFORD,,,,,,,,,,2025,scoutinggrade_advanced_signal_2025_with_2024_fallback,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.5,81.5,80.8,7.7,86.5,1,4,31,1,1,73.5,11.4,6.3,11.2,0.9,86.5,56.8,2025,56.7,123.3,1.3,67.9,65.7,0.7,,,,,,,,,,152,7.2,44.0,0.73
157288,Namdi Obiazor,LB,TCU,,,,,,,,,,2025,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.8,20.0,11.0,9,38.1,19.0,7,75.9,6.1,3.2,59.5,75.9,82.3,8.0,93.6,2,0,53,2,9,59.5,0.0,10.7,14.4,0.8,93.6,74.2,2025,54.7,114.6,0.9,64.7,70.0,0.6,,,,,,,,,,60,6.7,36.6,0.67
157291,Damonic Williams,DT,OKLAHOMA,,,,,,,,,,2025,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,5.0,3.8,13,7.9,2.4,3,55.5,7.0,4.5,60.0,55.5,62.7,4.3,0.0,0,0,14,2,13,60.0,,,,0.0,0.0,,2025,59.9,0.0,0.0,60.0,0.0,,,,,,,,,,,,,,
157298,Jordan Hudson,WR,SMU,,,,,,,,,,2025,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,74.7,2.16,0.2527,38.9,6.0,16.7,0.0,83.3,16,2.11,1.67,32.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157307,Jaylon Guilbeau,CB,TEXAS,,,,,,,,,,2025,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.4,71.9,54.3,19.6,118.1,1,2,30,1,1,63.4,6.5,7.0,10.0,1.3,118.1,69.6,2025,63.2,74.5,1.2,60.7,139.1,1.4,,,,,,,,,,10,5.0,154.2,2.3
157372,CJ Donaldson,RB,OHIO STATE,,,,,,,,,,2025,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.5,22.8,9,2.3,7,7.5,0.1574,0.89,111,,,,
157411,Brandon Cleveland,DT,NC STATE,,,,,,,,,,2025,scoutinggrade_advanced_signal_2025_with_2024_fallback,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,6.7,3.0,13,10.6,4.1,6,75.2,8.9,5.9,60.0,75.2,67.9,8.3,0.0,0,0,0,5,13,66.7,,,,0.0,0.0,,2024,60.0,0.0,0.0,67.7,0.0,,,,,,,,,,,,,,
157432,Logan Fano,EDGE,UTAH,,,,,,,,,,2025,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.8,15.6,8.0,34,25.3,12.6,21,76.8,7.1,10.3,59.3,76.8,66.5,12.8,86.8,0,0,34,3,34,59.3,0.0,5.3,8.0,1.3,86.8,66.7,2025,60.8,0.0,0.0,64.8,64.6,0.8,,,,,,,,,,,,,
157523,Demond Claiborne,RB,WAKE,,,,,,,,,,,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.8,66.1,37,3.04,23,42.5,0.1827,0.66,207,,,,
157602,Domonique Orange,DT,IOWA STATE,,,,,,,,,,2025,scoutinggrade_advanced_signal_2025_with_2024_fallback,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.8,6.9,2.1,13,17.5,5.0,4,67.4,6.9,25.0,70.3,67.4,27.2,25.0,39.6,0,1,20,1,13,70.3,100.0,6.0,,0.0,39.6,0.0,2025,58.2,0.0,0.0,70.3,39.6,0.0,,,,,,,,,,,,,
157628,Weylin Lapuaho,IOL,BYU,77.9,59.4,98.5,0.02734,7,0,1,6,2,2025,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157645,Dae'Quan Wright,TE,OLE MISS,,,,,,,,,,2025,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,75.5,2.08,0.1803,0.0,4.9,34.8,46.0,7.6,7,1.67,2.2,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157650,Mansoor Delane,CB,LSU,,,,,,,,,,2025,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.7,74.4,76.4,10.6,31.3,2,7,34,0,3,90.7,31.4,9.7,24.3,0.5,31.3,40.0,2025,89.1,28.3,0.5,76.7,14.6,0.3,,,,,,,,,,17,8.5,56.3,0.35
157690,Jordyn Tyson,WR,ARIZONA ST,,,,,,,,,,2025,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,85.3,2.37,0.3233,43.8,1.6,25.0,0.0,74.7,6,3.02,2.18,43.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157691,Anthony Hankerson,RB,OREGON ST,,,,,,,,,,2025,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.1,71.0,57,2.94,30,28.5,0.1241,0.46,269,,,,
